index,dialect,word
20844,delaware,chitterlings
20845,south carolina,chitterlings
20846,oklahoma,chuffy
20847,missouri,chuffy
20848,arkansas,chuffy
20849,louisiana,chuffy
20850,mississippi,chuffy
20851,illinois,chuffy
20852,indiana,chuffy
20853,kentucky,chuffy
20854,tennessee,chuffy
20855,alabama,chuffy
20856,ohio,chuffy
20857,west virginia,chuffy
20858,virginia,chuffy
20859,north carolina,chuffy
20860,georgia,chuffy
20861,district of columbia,chuffy
20862,maryland,chuffy
20863,delaware,chuffy
20864,south carolina,chuffy
20865,oklahoma,chug
20866,missouri,chug
20867,arkansas,chug
20868,louisiana,chug
20869,mississippi,chug
20870,illinois,chug
20871,indiana,chug
20872,kentucky,chug
20873,tennessee,chug
20874,alabama,chug
20875,ohio,chug
20876,west virginia,chug
20877,virginia,chug
20878,north carolina,chug
20879,georgia,chug
20880,district of columbia,chug
20881,maryland,chug
20882,delaware,chug
20883,south carolina,chug
20884,oklahoma,chughole
20885,missouri,chughole
20886,arkansas,chughole
20887,louisiana,chughole
20888,mississippi,chughole
20889,illinois,chughole
20890,indiana,chughole
20891,kentucky,chughole
20892,tennessee,chughole
20893,alabama,chughole
20894,ohio,chughole
20895,west virginia,chughole
20896,virginia,chughole
20897,north carolina,chughole
20898,georgia,chughole
20899,district of columbia,chughole
20900,maryland,chughole
20901,delaware,chughole
20902,south carolina,chughole
20903,oklahoma,ciphering
20904,missouri,ciphering
20905,arkansas,ciphering
20906,louisiana,ciphering
20907,mississippi,ciphering
20908,illinois,ciphering
20909,indiana,ciphering
20910,kentucky,ciphering
20911,tennessee,ciphering
20912,alabama,ciphering
20913,ohio,ciphering
20914,west virginia,ciphering
20915,virginia,ciphering
20916,north carolina,ciphering
20917,georgia,ciphering
20918,district of columbia,ciphering
20919,maryland,ciphering
20920,delaware,ciphering
20921,south carolina,ciphering
20922,oklahoma,claybank
20923,missouri,claybank
20924,arkansas,claybank
20925,louisiana,claybank
20926,mississippi,claybank
20927,illinois,claybank
20928,indiana,claybank
20929,kentucky,claybank
20930,tennessee,claybank
20931,alabama,claybank
20932,ohio,claybank
20933,west virginia,claybank
20934,virginia,claybank
20935,north carolina,claybank
20936,georgia,claybank
20937,district of columbia,claybank
20938,maryland,claybank
20939,delaware,claybank
20940,south carolina,claybank
20941,oklahoma,collard
20942,missouri,collard
20943,arkansas,collard
20944,louisiana,collard
20945,mississippi,collard
20946,illinois,collard
20947,indiana,collard
20948,kentucky,collard
20949,tennessee,collard
20950,alabama,collard
20951,ohio,collard
20952,west virginia,collard
20953,virginia,collard
20954,north carolina,collard
20955,georgia,collard
20956,district of columbia,collard
20957,maryland,collard
20958,delaware,collard
20959,south carolina,collard
20960,oklahoma,collogue
20961,missouri,collogue
20962,arkansas,collogue
20963,louisiana,collogue
20964,mississippi,collogue
20965,illinois,collogue
20966,indiana,collogue
20967,kentucky,collogue
20968,tennessee,collogue
20969,alabama,collogue
20970,ohio,collogue
20971,west virginia,collogue
20972,virginia,collogue
20973,north carolina,collogue
20974,georgia,collogue
20975,district of columbia,collogue
20976,maryland,collogue
20977,delaware,collogue
20978,south carolina,collogue
20979,oklahoma,cookroom
20980,missouri,cookroom
20981,arkansas,cookroom
20982,louisiana,cookroom
20983,mississippi,cookroom
20984,illinois,cookroom
20985,indiana,cookroom
20986,kentucky,cookroom
20987,tennessee,cookroom
20988,alabama,cookroom
20989,ohio,cookroom
20990,west virginia,cookroom
20991,virginia,cookroom
20992,north carolina,cookroom
20993,georgia,cookroom
20994,district of columbia,cookroom
20995,maryland,cookroom
20996,delaware,cookroom
20997,south carolina,cookroom
20998,oklahoma,coonhunt
20999,missouri,coonhunt
21000,arkansas,coonhunt
21001,louisiana,coonhunt
21002,mississippi,coonhunt
21003,illinois,coonhunt
21004,indiana,coonhunt
21005,kentucky,coonhunt
21006,tennessee,coonhunt
21007,alabama,coonhunt
21008,ohio,coonhunt
21009,west virginia,coonhunt
21010,virginia,coonhunt
21011,north carolina,coonhunt
21012,georgia,coonhunt
21013,district of columbia,coonhunt
21014,maryland,coonhunt
21015,delaware,coonhunt
21016,south carolina,coonhunt
21017,oklahoma,copperas
21018,missouri,copperas
21019,arkansas,copperas
21020,louisiana,copperas
21021,mississippi,copperas
21022,illinois,copperas
21023,indiana,copperas
21024,kentucky,copperas
21025,tennessee,copperas
21026,alabama,copperas
21027,ohio,copperas
21028,west virginia,copperas
21029,virginia,copperas
21030,north carolina,copperas
21031,georgia,copperas
21032,district of columbia,copperas
21033,maryland,copperas
21034,delaware,copperas
21035,south carolina,copperas
21036,oklahoma,corporosity
21037,missouri,corporosity
21038,arkansas,corporosity
21039,louisiana,corporosity
21040,mississippi,corporosity
21041,illinois,corporosity
21042,indiana,corporosity
21043,kentucky,corporosity
21044,tennessee,corporosity
21045,alabama,corporosity
21046,ohio,corporosity
21047,west virginia,corporosity
21048,virginia,corporosity
21049,north carolina,corporosity
21050,georgia,corporosity
21051,district of columbia,corporosity
21052,maryland,corporosity
21053,delaware,corporosity
21054,south carolina,corporosity
21055,oklahoma,cottonhead
21056,missouri,cottonhead
21057,arkansas,cottonhead
21058,louisiana,cottonhead
21059,mississippi,cottonhead
21060,illinois,cottonhead
21061,indiana,cottonhead
21062,kentucky,cottonhead
21063,tennessee,cottonhead
21064,alabama,cottonhead
21065,ohio,cottonhead
21066,west virginia,cottonhead
21067,virginia,cottonhead
21068,north carolina,cottonhead
21069,georgia,cottonhead
21070,district of columbia,cottonhead
21071,maryland,cottonhead
21072,delaware,cottonhead
21073,south carolina,cottonhead
21074,oklahoma,counterpin
21075,missouri,counterpin
21076,arkansas,counterpin
21077,louisiana,counterpin
21078,mississippi,counterpin
21079,illinois,counterpin
21080,indiana,counterpin
21081,kentucky,counterpin
21082,tennessee,counterpin
21083,alabama,counterpin
21084,ohio,counterpin
21085,west virginia,counterpin
21086,virginia,counterpin
21087,north carolina,counterpin
21088,georgia,counterpin
21089,district of columbia,counterpin
21090,maryland,counterpin
21091,delaware,counterpin
21092,south carolina,counterpin
21093,oklahoma,crabgrass
21094,missouri,crabgrass
21095,arkansas,crabgrass
21096,louisiana,crabgrass
21097,mississippi,crabgrass
21098,illinois,crabgrass
21099,indiana,crabgrass
21100,kentucky,crabgrass
21101,tennessee,crabgrass
21102,alabama,crabgrass
21103,ohio,crabgrass
21104,west virginia,crabgrass
21105,virginia,crabgrass
21106,north carolina,crabgrass
21107,georgia,crabgrass
21108,district of columbia,crabgrass
21109,maryland,crabgrass
21110,delaware,crabgrass
21111,south carolina,crabgrass
21112,oklahoma,crackloo
21113,missouri,crackloo
21114,arkansas,crackloo
21115,louisiana,crackloo
21116,mississippi,crackloo
21117,illinois,crackloo
21118,indiana,crackloo
21119,kentucky,crackloo
21120,tennessee,crackloo
21121,alabama,crackloo
21122,ohio,crackloo
21123,west virginia,crackloo
21124,virginia,crackloo
21125,north carolina,crackloo
21126,georgia,crackloo
21127,district of columbia,crackloo
21128,maryland,crackloo
21129,delaware,crackloo
21130,south carolina,crackloo
21131,oklahoma,creece
21132,missouri,creece
21133,arkansas,creece
21134,louisiana,creece
21135,mississippi,creece
21136,illinois,creece
21137,indiana,creece
21138,kentucky,creece
21139,tennessee,creece
21140,alabama,creece
21141,ohio,creece
21142,west virginia,creece
21143,virginia,creece
21144,north carolina,creece
21145,georgia,creece
21146,district of columbia,creece
21147,maryland,creece
21148,delaware,creece
21149,south carolina,creece
21150,oklahoma,creel
21151,missouri,creel
21152,arkansas,creel
21153,louisiana,creel
21154,mississippi,creel
21155,illinois,creel
21156,indiana,creel
21157,kentucky,creel
21158,tennessee,creel
21159,alabama,creel
21160,ohio,creel
21161,west virginia,creel
21162,virginia,creel
21163,north carolina,creel
21164,georgia,creel
21165,district of columbia,creel
21166,maryland,creel
21167,delaware,creel
21168,south carolina,creel
21169,oklahoma,cribber
21170,missouri,cribber
21171,arkansas,cribber
21172,louisiana,cribber
21173,mississippi,cribber
21174,illinois,cribber
21175,indiana,cribber
21176,kentucky,cribber
21177,tennessee,cribber
21178,alabama,cribber
21179,ohio,cribber
21180,west virginia,cribber
21181,virginia,cribber
21182,north carolina,cribber
21183,georgia,cribber
21184,district of columbia,cribber
21185,maryland,cribber
21186,delaware,cribber
21187,south carolina,cribber
21188,oklahoma,crimpy
21189,missouri,crimpy
21190,arkansas,crimpy
21191,louisiana,crimpy
21192,mississippi,crimpy
21193,illinois,crimpy
21194,indiana,crimpy
21195,kentucky,crimpy
21196,tennessee,crimpy
21197,alabama,crimpy
21198,ohio,crimpy
21199,west virginia,crimpy
21200,virginia,crimpy
21201,north carolina,crimpy
21202,georgia,crimpy
21203,district of columbia,crimpy
21204,maryland,crimpy
21205,delaware,crimpy
21206,south carolina,crimpy
21207,oklahoma,cropper
21208,missouri,cropper
21209,arkansas,cropper
21210,louisiana,cropper
21211,mississippi,cropper
21212,illinois,cropper
21213,indiana,cropper
21214,kentucky,cropper
21215,tennessee,cropper
21216,alabama,cropper
21217,ohio,cropper
21218,west virginia,cropper
21219,virginia,cropper
21220,north carolina,cropper
21221,georgia,cropper
21222,district of columbia,cropper
21223,maryland,cropper
21224,delaware,cropper
21225,south carolina,cropper
21226,oklahoma,crossways
21227,missouri,crossways
21228,arkansas,crossways
21229,louisiana,crossways
21230,mississippi,crossways
21231,illinois,crossways
21232,indiana,crossways
21233,kentucky,crossways
21234,tennessee,crossways
21235,alabama,crossways
21236,ohio,crossways
21237,west virginia,crossways
21238,virginia,crossways
21239,north carolina,crossways
21240,georgia,crossways
21241,district of columbia,crossways
21242,maryland,crossways
21243,delaware,crossways
21244,south carolina,crossways
21245,oklahoma,cuckleburr
21246,missouri,cuckleburr
21247,arkansas,cuckleburr
21248,louisiana,cuckleburr
21249,mississippi,cuckleburr
21250,illinois,cuckleburr
21251,indiana,cuckleburr
21252,kentucky,cuckleburr
21253,tennessee,cuckleburr
21254,alabama,cuckleburr
21255,ohio,cuckleburr
21256,west virginia,cuckleburr
21257,virginia,cuckleburr
21258,north carolina,cuckleburr
21259,georgia,cuckleburr
21260,district of columbia,cuckleburr
21261,maryland,cuckleburr
21262,delaware,cuckleburr
21263,south carolina,cuckleburr
21264,oklahoma,cushaw
21265,missouri,cushaw
21266,arkansas,cushaw
21267,louisiana,cushaw
21268,mississippi,cushaw
21269,illinois,cushaw
21270,indiana,cushaw
21271,kentucky,cushaw
21272,tennessee,cushaw
21273,alabama,cushaw
21274,ohio,cushaw
21275,west virginia,cushaw
21276,virginia,cushaw
21277,north carolina,cushaw
21278,georgia,cushaw
21279,district of columbia,cushaw
21280,maryland,cushaw
21281,delaware,cushaw
21282,south carolina,cushaw
21283,oklahoma,cymling
21284,missouri,cymling
21285,arkansas,cymling
21286,louisiana,cymling
21287,mississippi,cymling
21288,illinois,cymling
21289,indiana,cymling
21290,kentucky,cymling
21291,tennessee,cymling
21292,alabama,cymling
21293,ohio,cymling
21294,west virginia,cymling
21295,virginia,cymling
21296,north carolina,cymling
21297,georgia,cymling
21298,district of columbia,cymling
21299,maryland,cymling
21300,delaware,cymling
21301,south carolina,cymling
21302,oklahoma,d.w.i.
21303,missouri,d.w.i.
21304,arkansas,d.w.i.
21305,louisiana,d.w.i.
21306,mississippi,d.w.i.
21307,illinois,d.w.i.
21308,indiana,d.w.i.
21309,kentucky,d.w.i.
21310,tennessee,d.w.i.
21311,alabama,d.w.i.
21312,ohio,d.w.i.
21313,west virginia,d.w.i.
21314,virginia,d.w.i.
21315,north carolina,d.w.i.
21316,georgia,d.w.i.
21317,district of columbia,d.w.i.
21318,maryland,d.w.i.
21319,delaware,d.w.i.
21320,south carolina,d.w.i.
21321,oklahoma,davenette
21322,missouri,davenette
21323,arkansas,davenette
21324,louisiana,davenette
21325,mississippi,davenette
21326,illinois,davenette
21327,indiana,davenette
21328,kentucky,davenette
21329,tennessee,davenette
21330,alabama,davenette
21331,ohio,davenette
21332,west virginia,davenette
21333,virginia,davenette
21334,north carolina,davenette
21335,georgia,davenette
21336,district of columbia,davenette
21337,maryland,davenette
21338,delaware,davenette
21339,south carolina,davenette
21340,oklahoma,deadbeat
21341,missouri,deadbeat
21342,arkansas,deadbeat
21343,louisiana,deadbeat
21344,mississippi,deadbeat
21345,illinois,deadbeat
21346,indiana,deadbeat
21347,kentucky,deadbeat
21348,tennessee,deadbeat
21349,alabama,deadbeat
21350,ohio,deadbeat
21351,west virginia,deadbeat
21352,virginia,deadbeat
21353,north carolina,deadbeat
21354,georgia,deadbeat
21355,district of columbia,deadbeat
21356,maryland,deadbeat
21357,delaware,deadbeat
21358,south carolina,deadbeat
21359,oklahoma,deadening
21360,missouri,deadening
21361,arkansas,deadening
21362,louisiana,deadening
21363,mississippi,deadening
21364,illinois,deadening
21365,indiana,deadening
21366,kentucky,deadening
21367,tennessee,deadening
21368,alabama,deadening
21369,ohio,deadening
21370,west virginia,deadening
21371,virginia,deadening
21372,north carolina,deadening
21373,georgia,deadening
21374,district of columbia,deadening
21375,maryland,deadening
21376,delaware,deadening
21377,south carolina,deadening
21378,oklahoma,deedie
21379,missouri,deedie
21380,arkansas,deedie
21381,louisiana,deedie
21382,mississippi,deedie
21383,illinois,deedie
21384,indiana,deedie
21385,kentucky,deedie
21386,tennessee,deedie
21387,alabama,deedie
21388,ohio,deedie
21389,west virginia,deedie
21390,virginia,deedie
21391,north carolina,deedie
21392,georgia,deedie
21393,district of columbia,deedie
21394,maryland,deedie
21395,delaware,deedie
21396,south carolina,deedie
21397,oklahoma,destructious
21398,missouri,destructious
21399,arkansas,destructious
21400,louisiana,destructious
21401,mississippi,destructious
21402,illinois,destructious
21403,indiana,destructious
21404,kentucky,destructious
21405,tennessee,destructious
21406,alabama,destructious
21407,ohio,destructious
21408,west virginia,destructious
21409,virginia,destructious
21410,north carolina,destructious
21411,georgia,destructious
21412,district of columbia,destructious
21413,maryland,destructious
21414,delaware,destructious
21415,south carolina,destructious
21416,oklahoma,devilish
21417,missouri,devilish
21418,arkansas,devilish
21419,louisiana,devilish
21420,mississippi,devilish
21421,illinois,devilish
21422,indiana,devilish
21423,kentucky,devilish
21424,tennessee,devilish
21425,alabama,devilish
21426,ohio,devilish
21427,west virginia,devilish
21428,virginia,devilish
21429,north carolina,devilish
21430,georgia,devilish
21431,district of columbia,devilish
21432,maryland,devilish
21433,delaware,devilish
21434,south carolina,devilish
21435,oklahoma,devilment
21436,missouri,devilment
21437,arkansas,devilment
21438,louisiana,devilment
21439,mississippi,devilment
21440,illinois,devilment
21441,indiana,devilment
21442,kentucky,devilment
21443,tennessee,devilment
21444,alabama,devilment
21445,ohio,devilment
21446,west virginia,devilment
21447,virginia,devilment
21448,north carolina,devilment
21449,georgia,devilment
21450,district of columbia,devilment
21451,maryland,devilment
21452,delaware,devilment
21453,south carolina,devilment
21454,oklahoma,didapper
21455,missouri,didapper
21456,arkansas,didapper
21457,louisiana,didapper
21458,mississippi,didapper
21459,illinois,didapper
21460,indiana,didapper
21461,kentucky,didapper
21462,tennessee,didapper
21463,alabama,didapper
21464,ohio,didapper
21465,west virginia,didapper
21466,virginia,didapper
21467,north carolina,didapper
21468,georgia,didapper
21469,district of columbia,didapper
21470,maryland,didapper
21471,delaware,didapper
21472,south carolina,didapper
21473,oklahoma,diddle
21474,missouri,diddle
21475,arkansas,diddle
21476,louisiana,diddle
21477,mississippi,diddle
21478,illinois,diddle
21479,indiana,diddle
21480,kentucky,diddle
21481,tennessee,diddle
21482,alabama,diddle
21483,ohio,diddle
21484,west virginia,diddle
21485,virginia,diddle
21486,north carolina,diddle
21487,georgia,diddle
21488,district of columbia,diddle
21489,maryland,diddle
21490,delaware,diddle
21491,south carolina,diddle
21492,oklahoma,diffabitterance
21493,missouri,diffabitterance
21494,arkansas,diffabitterance
21495,louisiana,diffabitterance
21496,mississippi,diffabitterance
21497,illinois,diffabitterance
21498,indiana,diffabitterance
21499,kentucky,diffabitterance
21500,tennessee,diffabitterance
21501,alabama,diffabitterance
21502,ohio,diffabitterance
21503,west virginia,diffabitterance
21504,virginia,diffabitterance
21505,north carolina,diffabitterance
21506,georgia,diffabitterance
21507,district of columbia,diffabitterance
21508,maryland,diffabitterance
21509,delaware,diffabitterance
21510,south carolina,diffabitterance
21511,oklahoma,diggings
21512,missouri,diggings
21513,arkansas,diggings
21514,louisiana,diggings
21515,mississippi,diggings
21516,illinois,diggings
21517,indiana,diggings
21518,kentucky,diggings
21519,tennessee,diggings
21520,alabama,diggings
21521,ohio,diggings
21522,west virginia,diggings
21523,virginia,diggings
21524,north carolina,diggings
21525,georgia,diggings
21526,district of columbia,diggings
21527,maryland,diggings
21528,delaware,diggings
21529,south carolina,diggings
21530,oklahoma,dilatory
21531,missouri,dilatory
21532,arkansas,dilatory
21533,louisiana,dilatory
21534,mississippi,dilatory
21535,illinois,dilatory
21536,indiana,dilatory
21537,kentucky,dilatory
21538,tennessee,dilatory
21539,alabama,dilatory
21540,ohio,dilatory
21541,west virginia,dilatory
21542,virginia,dilatory
21543,north carolina,dilatory
21544,georgia,dilatory
21545,district of columbia,dilatory
21546,maryland,dilatory
21547,delaware,dilatory
21548,south carolina,dilatory
21549,oklahoma,dipper
21550,missouri,dipper
21551,arkansas,dipper
21552,louisiana,dipper
21553,mississippi,dipper
21554,illinois,dipper
21555,indiana,dipper
21556,kentucky,dipper
21557,tennessee,dipper
21558,alabama,dipper
21559,ohio,dipper
21560,west virginia,dipper
21561,virginia,dipper
21562,north carolina,dipper
21563,georgia,dipper
21564,district of columbia,dipper
21565,maryland,dipper
21566,delaware,dipper
21567,south carolina,dipper
21568,oklahoma,disencourage
21569,missouri,disencourage
21570,arkansas,disencourage
21571,louisiana,disencourage
21572,mississippi,disencourage
21573,illinois,disencourage
21574,indiana,disencourage
21575,kentucky,disencourage
21576,tennessee,disencourage
21577,alabama,disencourage
21578,ohio,disencourage
21579,west virginia,disencourage
21580,virginia,disencourage
21581,north carolina,disencourage
21582,georgia,disencourage
21583,district of columbia,disencourage
21584,maryland,disencourage
21585,delaware,disencourage
21586,south carolina,disencourage
21587,oklahoma,disfurnish
21588,missouri,disfurnish
21589,arkansas,disfurnish
21590,louisiana,disfurnish
21591,mississippi,disfurnish
21592,illinois,disfurnish
21593,indiana,disfurnish
21594,kentucky,disfurnish
21595,tennessee,disfurnish
21596,alabama,disfurnish
21597,ohio,disfurnish
21598,west virginia,disfurnish
21599,virginia,disfurnish
21600,north carolina,disfurnish
21601,georgia,disfurnish
21602,district of columbia,disfurnish
21603,maryland,disfurnish
21604,delaware,disfurnish
21605,south carolina,disfurnish
21606,oklahoma,disremember
21607,missouri,disremember
21608,arkansas,disremember
21609,louisiana,disremember
21610,mississippi,disremember
21611,illinois,disremember
21612,indiana,disremember
21613,kentucky,disremember
21614,tennessee,disremember
21615,alabama,disremember
21616,ohio,disremember
21617,west virginia,disremember
21618,virginia,disremember
21619,north carolina,disremember
21620,georgia,disremember
21621,district of columbia,disremember
21622,maryland,disremember
21623,delaware,disremember
21624,south carolina,disremember
21625,oklahoma,doddly
21626,missouri,doddly
21627,arkansas,doddly
21628,louisiana,doddly
21629,mississippi,doddly
21630,illinois,doddly
21631,indiana,doddly
21632,kentucky,doddly
21633,tennessee,doddly
21634,alabama,doddly
21635,ohio,doddly
21636,west virginia,doddly
21637,virginia,doddly
21638,north carolina,doddly
21639,georgia,doddly
21640,district of columbia,doddly
21641,maryland,doddly
21642,delaware,doddly
21643,south carolina,doddly
21644,oklahoma,dogbread
21645,missouri,dogbread
21646,arkansas,dogbread
21647,louisiana,dogbread
21648,mississippi,dogbread
21649,illinois,dogbread
21650,indiana,dogbread
21651,kentucky,dogbread
21652,tennessee,dogbread
21653,alabama,dogbread
21654,ohio,dogbread
21655,west virginia,dogbread
21656,virginia,dogbread
21657,north carolina,dogbread
21658,georgia,dogbread
21659,district of columbia,dogbread
21660,maryland,dogbread
21661,delaware,dogbread
21662,south carolina,dogbread
21663,oklahoma,dogfall
21664,missouri,dogfall
21665,arkansas,dogfall
21666,louisiana,dogfall
21667,mississippi,dogfall
21668,illinois,dogfall
21669,indiana,dogfall
21670,kentucky,dogfall
21671,tennessee,dogfall
21672,alabama,dogfall
21673,ohio,dogfall
21674,west virginia,dogfall
21675,virginia,dogfall
21676,north carolina,dogfall
21677,georgia,dogfall
21678,district of columbia,dogfall
21679,maryland,dogfall
21680,delaware,dogfall
21681,south carolina,dogfall
21682,oklahoma,doggery
21683,missouri,doggery
21684,arkansas,doggery
21685,louisiana,doggery
21686,mississippi,doggery
21687,illinois,doggery
21688,indiana,doggery
21689,kentucky,doggery
21690,tennessee,doggery
21691,alabama,doggery
21692,ohio,doggery
21693,west virginia,doggery
21694,virginia,doggery
21695,north carolina,doggery
21696,georgia,doggery
21697,district of columbia,doggery
21698,maryland,doggery
21699,delaware,doggery
21700,south carolina,doggery
21701,oklahoma,dogleg
21702,missouri,dogleg
21703,arkansas,dogleg
21704,louisiana,dogleg
21705,mississippi,dogleg
21706,illinois,dogleg
21707,indiana,dogleg
21708,kentucky,dogleg
21709,tennessee,dogleg
21710,alabama,dogleg
21711,ohio,dogleg
21712,west virginia,dogleg
21713,virginia,dogleg
21714,north carolina,dogleg
21715,georgia,dogleg
21716,district of columbia,dogleg
21717,maryland,dogleg
21718,delaware,dogleg
21719,south carolina,dogleg
21720,oklahoma,dogpelter
21721,missouri,dogpelter
21722,arkansas,dogpelter
21723,louisiana,dogpelter
21724,mississippi,dogpelter
21725,illinois,dogpelter
21726,indiana,dogpelter
21727,kentucky,dogpelter
21728,tennessee,dogpelter
21729,alabama,dogpelter
21730,ohio,dogpelter
21731,west virginia,dogpelter
21732,virginia,dogpelter
21733,north carolina,dogpelter
21734,georgia,dogpelter
21735,district of columbia,dogpelter
21736,maryland,dogpelter
21737,delaware,dogpelter
21738,south carolina,dogpelter
21739,oklahoma,dogtrot
21740,missouri,dogtrot
21741,arkansas,dogtrot
21742,louisiana,dogtrot
21743,mississippi,dogtrot
21744,illinois,dogtrot
21745,indiana,dogtrot
21746,kentucky,dogtrot
21747,tennessee,dogtrot
21748,alabama,dogtrot
21749,ohio,dogtrot
21750,west virginia,dogtrot
21751,virginia,dogtrot
21752,north carolina,dogtrot
21753,georgia,dogtrot
21754,district of columbia,dogtrot
21755,maryland,dogtrot
21756,delaware,dogtrot
21757,south carolina,dogtrot
21758,oklahoma,dominicker
21759,missouri,dominicker
21760,arkansas,dominicker
21761,louisiana,dominicker
21762,mississippi,dominicker
21763,illinois,dominicker
21764,indiana,dominicker
21765,kentucky,dominicker
21766,tennessee,dominicker
21767,alabama,dominicker
21768,ohio,dominicker
21769,west virginia,dominicker
21770,virginia,dominicker
21771,north carolina,dominicker
21772,georgia,dominicker
21773,district of columbia,dominicker
21774,maryland,dominicker
21775,delaware,dominicker
21776,south carolina,dominicker
21777,oklahoma,doodlebug
21778,missouri,doodlebug
21779,arkansas,doodlebug
21780,louisiana,doodlebug
21781,mississippi,doodlebug
21782,illinois,doodlebug
21783,indiana,doodlebug
21784,kentucky,doodlebug
21785,tennessee,doodlebug
21786,alabama,doodlebug
21787,ohio,doodlebug
21788,west virginia,doodlebug
21789,virginia,doodlebug
21790,north carolina,doodlebug
21791,georgia,doodlebug
21792,district of columbia,doodlebug
21793,maryland,doodlebug
21794,delaware,doodlebug
21795,south carolina,doodlebug
21796,oklahoma,dote
21797,missouri,dote
21798,arkansas,dote
21799,louisiana,dote
21800,mississippi,dote
21801,illinois,dote
21802,indiana,dote
21803,kentucky,dote
21804,tennessee,dote
21805,alabama,dote
21806,ohio,dote
21807,west virginia,dote
21808,virginia,dote
21809,north carolina,dote
21810,georgia,dote
21811,district of columbia,dote
21812,maryland,dote
21813,delaware,dote
21814,south carolina,dote
21815,oklahoma,doty
21816,missouri,doty
21817,arkansas,doty
21818,louisiana,doty
21819,mississippi,doty
21820,illinois,doty
21821,indiana,doty
21822,kentucky,doty
21823,tennessee,doty
21824,alabama,doty
21825,ohio,doty
21826,west virginia,doty
21827,virginia,doty
21828,north carolina,doty
21829,georgia,doty
21830,district of columbia,doty
21831,maryland,doty
21832,delaware,doty
21833,south carolina,doty
21834,oklahoma,doublings
21835,missouri,doublings
21836,arkansas,doublings
21837,louisiana,doublings
21838,mississippi,doublings
21839,illinois,doublings
21840,indiana,doublings
21841,kentucky,doublings
21842,tennessee,doublings
21843,alabama,doublings
21844,ohio,doublings
21845,west virginia,doublings
21846,virginia,doublings
21847,north carolina,doublings
21848,georgia,doublings
21849,district of columbia,doublings
21850,maryland,doublings
21851,delaware,doublings
21852,south carolina,doublings
21853,oklahoma,doughbelly
21854,missouri,doughbelly
21855,arkansas,doughbelly
21856,louisiana,doughbelly
21857,mississippi,doughbelly
21858,illinois,doughbelly
21859,indiana,doughbelly
21860,kentucky,doughbelly
21861,tennessee,doughbelly
21862,alabama,doughbelly
21863,ohio,doughbelly
21864,west virginia,doughbelly
21865,virginia,doughbelly
21866,north carolina,doughbelly
21867,georgia,doughbelly
21868,district of columbia,doughbelly
21869,maryland,doughbelly
21870,delaware,doughbelly
21871,south carolina,doughbelly
21872,oklahoma,doughface
21873,missouri,doughface
21874,arkansas,doughface
21875,louisiana,doughface
21876,mississippi,doughface
21877,illinois,doughface
21878,indiana,doughface
21879,kentucky,doughface
21880,tennessee,doughface
21881,alabama,doughface
21882,ohio,doughface
21883,west virginia,doughface
21884,virginia,doughface
21885,north carolina,doughface
21886,georgia,doughface
21887,district of columbia,doughface
21888,maryland,doughface
21889,delaware,doughface
21890,south carolina,doughface
21891,oklahoma,downspout
21892,missouri,downspout
21893,arkansas,downspout
21894,louisiana,downspout
21895,mississippi,downspout
21896,illinois,downspout
21897,indiana,downspout
21898,kentucky,downspout
21899,tennessee,downspout
21900,alabama,downspout
21901,ohio,downspout
21902,west virginia,downspout
21903,virginia,downspout
21904,north carolina,downspout
21905,georgia,downspout
21906,district of columbia,downspout
21907,maryland,downspout
21908,delaware,downspout
21909,south carolina,downspout
21910,oklahoma,drawbar
21911,missouri,drawbar
21912,arkansas,drawbar
21913,louisiana,drawbar
21914,mississippi,drawbar
21915,illinois,drawbar
21916,indiana,drawbar
21917,kentucky,drawbar
21918,tennessee,drawbar
21919,alabama,drawbar
21920,ohio,drawbar
21921,west virginia,drawbar
21922,virginia,drawbar
21923,north carolina,drawbar
21924,georgia,drawbar
21925,district of columbia,drawbar
21926,maryland,drawbar
21927,delaware,drawbar
21928,south carolina,drawbar
21929,oklahoma,dray
21930,missouri,dray
21931,arkansas,dray
21932,louisiana,dray
21933,mississippi,dray
21934,illinois,dray
21935,indiana,dray
21936,kentucky,dray
21937,tennessee,dray
21938,alabama,dray
21939,ohio,dray
21940,west virginia,dray
21941,virginia,dray
21942,north carolina,dray
21943,georgia,dray
21944,district of columbia,dray
21945,maryland,dray
21946,delaware,dray
21947,south carolina,dray
21948,oklahoma,drindle
21949,missouri,drindle
21950,arkansas,drindle
21951,louisiana,drindle
21952,mississippi,drindle
21953,illinois,drindle
21954,indiana,drindle
21955,kentucky,drindle
21956,tennessee,drindle
21957,alabama,drindle
21958,ohio,drindle
21959,west virginia,drindle
21960,virginia,drindle
21961,north carolina,drindle
21962,georgia,drindle
21963,district of columbia,drindle
21964,maryland,drindle
21965,delaware,drindle
21966,south carolina,drindle
21967,oklahoma,driprock
21968,missouri,driprock
21969,arkansas,driprock
21970,louisiana,driprock
21971,mississippi,driprock
21972,illinois,driprock
21973,indiana,driprock
21974,kentucky,driprock
21975,tennessee,driprock
21976,alabama,driprock
21977,ohio,driprock
21978,west virginia,driprock
21979,virginia,driprock
21980,north carolina,driprock
21981,georgia,driprock
21982,district of columbia,driprock
21983,maryland,driprock
21984,delaware,driprock
21985,south carolina,driprock
21986,oklahoma,droll
21987,missouri,droll
21988,arkansas,droll
